 1.14294e-10 -3.77784e-11  1.46008e-11  1.19926e-11  4.92352e-11 -2.68087e-11  4.64779e-11 -6.77322e-11  2.42075e-11  8.14989e-12 -4.84205e-11 -1.90767e-11  1.38942e-11  4.71025e-12  -3.6815e-11  1.53469e-11  5.40974e-11  2.16739e-11  5.72034e-11   5.0399e-11 -7.52177e-11 -6.39149e-11 -1.82854e-11 -7.79951e-11  4.83557e-11 -5.00728e-11  7.53122e-11 -7.52012e-12  8.49282e-12   1.1432e-10  5.20479e-11 -7.56992e-11  4.13798e-11  1.17706e-11  2.72665e-11
 6.41213e-11      0.84194      1.53289       2.1143      2.61177      3.04191      3.41598      3.74191      4.02548      4.27099      4.48172       4.6602       4.8084      4.92781      5.01959      5.08457      5.12334      5.13622      5.12334      5.08457      5.01959      4.92781       4.8084       4.6602      4.48172      4.27099      4.02548      3.74191      3.41598      3.04191      2.61177       2.1143      1.53289      0.84194 -4.93387e-11
-4.42553e-11      1.40201      2.61816      3.67854      4.60705       5.4223      6.13871      6.76748      7.31737      7.79526      8.20662      8.55576      8.84611      9.08035      9.26053       9.3882      9.46438      9.48971      9.46438       9.3882      9.26053      9.08035      8.84611      8.55576      8.20662      7.79526      7.31737      6.76748      6.13871       5.4223      4.60705      3.67854      2.61816      1.40201  5.80748e-11
  6.0925e-11      1.81969      3.44074      4.88442      6.16952      7.31224       8.3262      9.22278      10.0114      10.6999      11.2946      11.8007      12.2224      12.5633      12.8258      13.0119      13.1231        13.16      13.1231      13.0119      12.8258      12.5633      12.2224      11.8007      11.2946      10.6999      10.0114      9.22278       8.3262      7.31224      6.16952      4.88442      3.44074      1.81969  1.72014e-11
 2.72696e-11      2.14606      4.08706      5.83874      7.41576      8.83138      10.0974      11.2241      12.2203      13.0938      13.8509      14.4971      15.0368      15.4737      15.8106      16.0498      16.1927      16.2402      16.1927      16.0498      15.8106      15.4737      15.0368      14.4971      13.8509      13.0938      12.2203      11.2241      10.0974      8.83138      7.41576      5.83874      4.08706      2.14606  7.80117e-12
 1.29802e-10      2.40689       4.6048       6.6059      8.42177      10.0632        11.54      12.8612      14.0347      15.0673      15.9652      16.7336      17.3767      17.8981      18.3008      18.5869      18.7579      18.8148      18.7579      18.5869      18.3008      17.8981      17.3767      16.7336      15.9652      15.0673      14.0347      12.8612        11.54      10.0632      8.42177       6.6059       4.6048      2.40689  1.09121e-11
 8.67045e-12       2.6178      5.02398       7.2282      9.23975      11.0675      12.7195      14.2035      15.5263       16.694      17.7121      18.5851      19.3173      19.9118      20.3715      20.6983      20.8939      20.9589      20.8939      20.6983      20.3715      19.9118      19.3173      18.5851      17.7121       16.694      15.5263      14.2035      12.7195      11.0675      9.23975       7.2282      5.02398       2.6178  4.43783e-11
 -5.2473e-11      2.78937       5.3652      7.73533      9.90732      11.8884      13.6855      15.3049      16.7525      18.0336      19.1529      20.1147      20.9224      21.5792      22.0876      22.4493      22.6658      22.7379      22.6658      22.4493      22.0876      21.5792      20.9224      20.1147      19.1529      18.0336      16.7525      15.3049      13.6855      11.8884      9.90732      7.73533       5.3652      2.78937 -4.17172e-11
 5.91021e-11      2.92922      5.64348      8.14919      10.4526      12.5597      14.4763      16.2077      17.7588      19.1343      20.3383      21.3743      22.2456      22.9549      23.5042      23.8954      24.1296      24.2076      24.1296      23.8954      23.5042      22.9549      22.2456      21.3743      20.3383      19.1343      17.7588      16.2077      14.4763      12.5597      10.4526      8.14919      5.64348      2.92922 -5.17511e-11
-1.12856e-10       3.0431      5.87014      8.48644      10.8972      13.1075      15.1221      16.9455       18.582      20.0355      21.3095      22.4072      23.3313      24.0841      24.6677      25.0835      25.3325      25.4154      25.3325      25.0835      24.6677      24.0841      23.3313      22.4072      21.3095      20.0355       18.582      16.9455      15.1221      13.1075      10.8972      8.48644      5.87014       3.0431  2.98031e-11
-6.33578e-11      3.13544      6.05395         8.76       11.258      13.5522      15.6466      17.5451      19.2514      20.7688      22.1002      23.2485      24.2161      25.0049      25.6166      26.0526      26.3139      26.4009      26.3139      26.0526      25.6166      25.0049      24.2161      23.2485      22.1002      20.7688      19.2514      17.5451      15.6466      13.5522       11.258         8.76      6.05395      3.13544 -6.57604e-11
 7.68517e-12      3.20967      6.20174      8.98002      11.5482        13.91      16.0689      18.0281      19.7907      21.3598      22.7378      23.9272        24.93       25.748      26.3827      26.8352      27.1064      27.1967      27.1064      26.8352      26.3827       25.748        24.93      23.9272      22.7378      21.3598      19.7907      18.0281      16.0689        13.91      11.5482      8.98002      6.20174      3.20967 -3.73196e-12
-3.49274e-11      3.26852       6.3189      9.15445      11.7784      14.1938      16.4039      18.4113      20.2188       21.829      23.2441      24.4663      25.4972      26.3385      26.9916      27.4573      27.7364      27.8294      27.7364      27.4573      26.9916      26.3385      25.4972      24.4663      23.2441       21.829      20.2188      18.4113      16.4039      14.1938      11.7784      9.15445       6.3189      3.26852  2.02676e-11
 2.81163e-11      3.31407      6.40962      9.28951      11.9566      14.4137      16.6634      18.7082      20.5506      22.1927      23.6367      24.8843      25.9371      26.7966      27.4639      27.9398      28.2251      28.3202      28.2251      27.9398      27.4639      26.7966      25.9371      24.8843      23.6367      22.1927      20.5506      18.7082      16.6634      14.4137      11.9566      9.28951      6.40962      3.31407  1.62966e-11
 3.58615e-11      3.34795      6.47708      9.38997      12.0892      14.5772      16.8564      18.9291      20.7974      22.4634      23.9289      25.1954      26.2646      27.1376      27.8155      28.2992      28.5891      28.6857      28.5891      28.2992      27.8155      27.1376      26.2646      25.1954      23.9289      22.4634      20.7974      18.9291      16.8564      14.5772      12.0892      9.38997      6.47708      3.34795 -1.84951e-11
 5.32383e-11      3.37134      6.52365      9.45933      12.1807      14.6901      16.9897      19.0817      20.9679      22.6504      24.1307      25.4104      26.4909      27.3733      28.0586      28.5475      28.8406      28.9383      28.8406      28.5475      28.0586      27.3733      26.4909      25.4104      24.1307      22.6504      20.9679      19.0817      16.9897      14.6901      12.1807      9.45933      6.52365      3.37134 -5.57718e-11
 6.95339e-11      3.38506      6.55097          9.5      12.2344      14.7563      17.0679      19.1712       21.068      22.7601      24.2491      25.5365      26.6236      27.5115      28.2011      28.6932      28.9882      29.0865      28.9882      28.6932      28.2011      27.5115      26.6236      25.5365      24.2491      22.7601       21.068      19.1712      17.0679      14.7563      12.2344          9.5      6.55097      3.38506  1.38059e-10
 1.41005e-11      3.38958      6.55997      9.51341      12.2521      14.7782      17.0937      19.2007      21.1009      22.7962      24.2881      25.5781      26.6674      27.5571      28.2481      28.7412      29.0369      29.1354      29.0369      28.7412      28.2481      27.5571      26.6674      25.5781      24.2881      22.7962      21.1009      19.2007      17.0937      14.7782      12.2521      9.51341      6.55997      3.38958  2.50803e-11
-4.94961e-11      3.38506      6.55097          9.5      12.2344      14.7563      17.0679      19.1712       21.068      22.7601      24.2491      25.5365      26.6236      27.5115      28.2011      28.6932      28.9882      29.0865      28.9882      28.6932      28.2011      27.5115      26.6236      25.5365      24.2491      22.7601       21.068      19.1712      17.0679      14.7563      12.2344          9.5      6.55097      3.38506 -8.10203e-11
 1.81618e-11      3.37134      6.52365      9.45933      12.1807      14.6901      16.9897      19.0817      20.9679      22.6504      24.1307      25.4104      26.4909      27.3733      28.0586      28.5475      28.8406      28.9383      28.8406      28.5475      28.0586      27.3733      26.4909      25.4104      24.1307      22.6504      20.9679      19.0817      16.9897      14.6901      12.1807      9.45933      6.52365      3.37134  4.46919e-11
 3.78187e-12      3.34795      6.47708      9.38997      12.0892      14.5772      16.8564      18.9291      20.7974      22.4634      23.9289      25.1954      26.2646      27.1376      27.8155      28.2992      28.5891      28.6857      28.5891      28.2992      27.8155      27.1376      26.2646      25.1954      23.9289      22.4634      20.7974      18.9291      16.8564      14.5772      12.0892      9.38997      6.47708      3.34795  2.25451e-11
 1.86412e-11      3.31407      6.40962      9.28951      11.9566      14.4137      16.6634      18.7082      20.5506      22.1927      23.6367      24.8843      25.9371      26.7966      27.4639      27.9398      28.2251      28.3202      28.2251      27.9398      27.4639      26.7966      25.9371      24.8843      23.6367      22.1927      20.5506      18.7082      16.6634      14.4137      11.9566      9.28951      6.40962      3.31407 -3.77419e-11
-6.55911e-11      3.26852       6.3189      9.15445      11.7784      14.1938      16.4039      18.4113      20.2188       21.829      23.2441      24.4663      25.4972      26.3385      26.9916      27.4573      27.7364      27.8294      27.7364      27.4573      26.9916      26.3385      25.4972      24.4663      23.2441       21.829      20.2188      18.4113      16.4039      14.1938      11.7784      9.15445       6.3189      3.26852 -1.55505e-11
 1.96149e-11      3.20967      6.20174      8.98002      11.5482        13.91      16.0689      18.0281      19.7907      21.3598      22.7378      23.9272        24.93       25.748      26.3827      26.8352      27.1064      27.1967      27.1064      26.8352      26.3827       25.748        24.93      23.9272      22.7378      21.3598      19.7907      18.0281      16.0689        13.91      11.5482      8.98002      6.20174      3.20967 -1.44635e-12
-5.55831e-11      3.13544      6.05395         8.76       11.258      13.5522      15.6466      17.5451      19.2514      20.7688      22.1002      23.2485      24.2161      25.0049      25.6166      26.0526      26.3139      26.4009      26.3139      26.0526      25.6166      25.0049      24.2161      23.2485      22.1002      20.7688      19.2514      17.5451      15.6466      13.5522       11.258         8.76      6.05395      3.13544 -2.60845e-11
-6.48165e-12       3.0431      5.87014      8.48644      10.8972      13.1075      15.1221      16.9455       18.582      20.0355      21.3095      22.4072      23.3313      24.0841      24.6677      25.0835      25.3325      25.4154      25.3325      25.0835      24.6677      24.0841      23.3313      22.4072      21.3095      20.0355       18.582      16.9455      15.1221      13.1075      10.8972      8.48644      5.87014       3.0431 -2.08528e-14
 -4.4416e-11      2.92922      5.64348      8.14919      10.4526      12.5597      14.4763      16.2077      17.7588      19.1343      20.3383      21.3743      22.2456      22.9549      23.5042      23.8954      24.1296      24.2076      24.1296      23.8954      23.5042      22.9549      22.2456      21.3743      20.3383      19.1343      17.7588      16.2077      14.4763      12.5597      10.4526      8.14919      5.64348      2.92922   2.6164e-11
 2.04714e-11      2.78937       5.3652      7.73533      9.90732      11.8884      13.6855      15.3049      16.7525      18.0336      19.1529      20.1147      20.9224      21.5792      22.0876      22.4493      22.6658      22.7379      22.6658      22.4493      22.0876      21.5792      20.9224      20.1147      19.1529      18.0336      16.7525      15.3049      13.6855      11.8884      9.90732      7.73533       5.3652      2.78937 -1.23009e-11
 2.06349e-11       2.6178      5.02398       7.2282      9.23975      11.0675      12.7195      14.2035      15.5263       16.694      17.7121      18.5851      19.3173      19.9118      20.3715      20.6983      20.8939      20.9589      20.8939      20.6983      20.3715      19.9118      19.3173      18.5851      17.7121       16.694      15.5263      14.2035      12.7195      11.0675      9.23975       7.2282      5.02398       2.6178 -3.22551e-12
-2.12725e-12      2.40689       4.6048       6.6059      8.42177      10.0632        11.54      12.8612      14.0347      15.0673      15.9652      16.7336      17.3767      17.8981      18.3008      18.5869      18.7579      18.8148      18.7579      18.5869      18.3008      17.8981      17.3767      16.7336      15.9652      15.0673      14.0347      12.8612        11.54      10.0632      8.42177       6.6059       4.6048      2.40689  -2.7057e-12
-1.33756e-12      2.14606      4.08706      5.83874      7.41576      8.83138      10.0974      11.2241      12.2203      13.0938      13.8509      14.4971      15.0368      15.4737      15.8106      16.0498      16.1927      16.2402      16.1927      16.0498      15.8106      15.4737      15.0368      14.4971      13.8509      13.0938      12.2203      11.2241      10.0974      8.83138      7.41576      5.83874      4.08706      2.14606 -4.41793e-14
 -1.5861e-12      1.81969      3.44074      4.88442      6.16952      7.31224       8.3262      9.22278      10.0114      10.6999      11.2946      11.8007      12.2224      12.5633      12.8258      13.0119      13.1231        13.16      13.1231      13.0119      12.8258      12.5633      12.2224      11.8007      11.2946      10.6999      10.0114      9.22278       8.3262      7.31224      6.16952      4.88442      3.44074      1.81969 -8.91628e-27
 3.42603e-27      1.40201      2.61816      3.67854      4.60705       5.4223      6.13871      6.76748      7.31737      7.79526      8.20662      8.55576      8.84611      9.08035      9.26053       9.3882      9.46438      9.48971      9.46438       9.3882      9.26053      9.08035      8.84611      8.55576      8.20662      7.79526      7.31737      6.76748      6.13871       5.4223      4.60705      3.67854      2.61816      1.40201 -2.45252e-26
-3.38733e-26      0.84194      1.53289       2.1143      2.61177      3.04191      3.41598      3.74191      4.02548      4.27099      4.48172       4.6602       4.8084      4.92781      5.01959      5.08457      5.12334      5.13622      5.12334      5.08457      5.01959      4.92781       4.8084       4.6602      4.48172      4.27099      4.02548      3.74191      3.41598      3.04191      2.61177       2.1143      1.53289      0.84194 -2.52582e-27
           0  8.80795e-28 -1.79161e-27 -5.21174e-27  5.94727e-27 -1.16081e-27  6.78883e-27 -1.83231e-27  7.55306e-27 -1.08921e-26 -2.03805e-27 -2.23118e-28 -2.45785e-28  1.42993e-27  1.25009e-27  2.09076e-27  1.14295e-27 -4.18529e-27  6.63664e-28  1.21446e-26  3.10349e-27 -2.50353e-27 -1.82092e-27  1.91816e-27 -5.35269e-27  9.86924e-27 -2.76509e-27 -6.44478e-28  6.61216e-39  -2.5415e-27 -8.11526e-27  -1.2372e-27 -3.75614e-27 -2.91845e-27            0
